name,file,result,error_type,error
hs_coq_partition,Data/OldList.v,False,feedback,"In environment A : Type p : A -> bool x : A xs : list A IH : OldList.partition p xs = partition p xs Hpx : p x = true Unable to unify ""let (g, d) := partition p xs in (x :: g, d)"" with  ""select p x (partition p xs)""."
Eq_Reflexive,GHC/Base.v,True,,
reverse_append,GHC/List.v,False,feedback,"Found no subterm matching ""rev ?M2051 ++ rev ?M2050"" in the current goal."
N_popcount_1_pow2,Data/Bits/Popcount.v,False,feedback,"Unable to apply lemma of type ""forall n : N, N_popcount (2 ^ n) = 1%N"" on hypothesis of type ""N_popcount n = 1%N""."
iterates_length,GHC/Enum.v,True,,
Pop_popcount_diff,Data/Bits/Popcount.v,False,add_err,Syntax error: '*' or [oriented_rewriter] expected after 'rewrite' (in [tactic:simple_tactic]).
elem_eq,Data/Foldable.v,False,feedback,_tmp is used in conclusion.
length_zip,GHC/List.v,False,feedback,The reference List.zip_length was not found in the current environment.
In_zip_fst,GHC/List.v,False,feedback,Cannot find an homogeneous relation to rewrite.
instance_ApplicativeLaws_option,GHC/Base.v,True,,
N_popcount_pow2,Data/Bits/Popcount.v,False,feedback,"Found no subterm matching ""(?M1687 ^ 0)%N"" in the current goal."
snd_unzip_map,GHC/List.v,False,feedback,"Found no subterm matching ""snd (unzip (map (fun x : a => (f x, g x)) xs))"" in the current goal."
words_cons,Data/OldList.v,False,feedback,The reference GHC.List.dropWhile_nil was not found in the current environment.
dropWhile_cons_length,../base/Data/OldList.v,False,feedback,Not a discriminable equality.
words_nil,Data/OldList.v,True,,
forM_map,Data/Traversable.v,False,feedback,The LHS of IH     (forM (map _ xs) _) does not match any subterm of the goal
flat_map_app,GHC/Base.v,False,feedback,"In environment A : Type B : Type f : A -> list B xs, ys : list A Unable to unify ""flat_map f xs ++ flat_map f ys"" with  ""concat (map f xs ++ map f ys)""."
parametric_eq_trans,GHC/Base.v,True,,
safeSubN_sub,../base/GHC/Num.v,False,feedback,"Found no subterm matching ""(?n <? ?n0)%N = false"" in the current goal."
EqExact_pair,GHC/Base.v,False,feedback,H is already used.
hs_coq_map,GHC/Base.v,True,,
map_id,GHC/Base.v,True,,
instance_SemigroupLaws_list,GHC/Base.v,False,feedback,The LHS of simpl_list_nil_eq     ((nil : list _) == nil) does not match any subterm of the goal
instance_MonadLaws_option,GHC/Base.v,False,feedback,The reference x was not found in the current environment.
iterates'_ext,GHC/Enum.v,False,feedback,The LHS of IH     (iterates' n f1 z) does not match any subterm of the goal
Neq_neq,GHC/Base.v,False,feedback,No applicable tactic.
unzip_equal_length,GHC/List.v,False,feedback,"Unable to apply lemma of type  ""(al', bl') = (a :: al', b :: bl') ->   Datatypes.length (a :: al') = Datatypes.length (b :: bl')"" on hypothesis of type ""unzip l' = (al', bl')""."
elem_nil,Data/Foldable.v,True,,
instance_ApplicativeLaws_identity,Data/Functor/Identity.v,False,feedback,"In environment a : Type v : Identity a Unable to unify ""v"" with ""Base.op_zlztzg__ (Base.pure (fun x : a => x)) v""."
hs_coq_length_list',Data/Foldable.v,False,feedback,The LHS of IH     (List.length xs) does not match any subterm of the goal
instance_SemigroupLaws_comparison,GHC/Base.v,True,,
EqExact_comparison,GHC/Base.v,False,feedback,"In environment x, y : comparison H : (x == y) = true Unable to unify ""reflect ?M2084 false"" with ""reflect (x = y) true""."
simpl_list_nil_eq,GHC/Base.v,True,,
Foldable_foldl'_nil,Data/Foldable.v,True,,
Foldable_elem_proper,Data/Foldable.v,False,feedback,not a rewritable relation: (list a) in rule Hl
simpl_option_some_eq,GHC/Base.v,False,feedback,The reference eq_ was not found in the current environment.
hs_coq_foldr_list',Data/Foldable.v,True,,
instance_MonoidLaws_comparison,GHC/Base.v,False,feedback,(in proof instance_MonoidLaws_comparison): Attempt to save an incomplete proof
instance_ApplicativeLaws_list,GHC/Base.v,False,feedback,The LHS of app_nil_l     (nil ++ _) does not match any subterm of the goal
flat_map_concat_map,GHC/Base.v,False,feedback,The LHS of concat_app     (concat (_ ++ _)) does not match any subterm of the goal
map_snd_zip,GHC/List.v,False,feedback,No primitive equality found.
iter_plus_N,GHC/Enum.v,False,feedback,The LHS of N.add_0_r     (_ + 0)%N does not match any subterm of the goal
EqLaws_Data_Either_Either,Data/Either.v,False,feedback,H is already used.
instance_MonoidLaws_unit,GHC/Base.v,True,,
Eq_Transitive,GHC/Base.v,False,feedback,Applied theorem does not have enough premises.
EqLaws_Int,GHC/Base.v,False,feedback,(in proof EqLaws_Int): Attempt to save an incomplete proof
Neq_irrefl,GHC/Base.v,False,feedback,H is already used.
take_drop,GHC/List.v,False,feedback,The reference List.take_nil was not found in the current environment.
Foldable_foldl_nil,Data/Foldable.v,True,,
Foldable_foldr_nil,Data/Foldable.v,True,,
hs_coq_lenAcc,GHC/List.v,False,feedback,"Found no subterm matching ""Zlength []"" in the current goal."
fmfm,GHC/Base.v,False,feedback,The LHS of flat_map_map     (flat_map _ (map _ _)) does not match any subterm of the goal
hs_coq_foldr_base,GHC/Base.v,True,,
instance_FunctorLaws_list,GHC/Base.v,False,feedback,The LHS of hs_coq_map     @map does not match any subterm of the goal
hs_coq_tuple_fst,Data/Tuple.v,True,,
instance_FunctorLaws_Data_Either_Either,Data/Either.v,False,feedback,Not an inductive product.
eftInt_In,GHC/Enum.v,False,feedback,The reference eftInt_iterates was not found in the current environment.
EqExact_list,GHC/Base.v,False,feedback,The LHS of simpl_list_cons_eq     (_ :: _ == _ :: _) does not match any subterm of the goal
Foldable_any_cons,Data/Foldable.v,False,feedback,The LHS of orb_comm     (_ || _) does not match any subterm of the goal
Foldable_foldr_app,Data/Foldable.v,False,feedback,The LHS of Foldable_foldr_nil     (foldr _ _ nil) does not match any subterm of the goal
foldr_nil,GHC/Base.v,False,feedback,(in proof foldr_nil): Attempt to save an incomplete proof
map_map,GHC/Base.v,True,,
instance_MonadLaws_identity,Data/Functor/Identity.v,False,feedback,The reference x was not found in the current environment.
Foldable_any_nil,Data/Foldable.v,True,,
simpl_option_none_eq,GHC/Base.v,True,,
instance_MonadLaws_list,GHC/Base.v,False,feedback,The LHS of app_nil_r     (_ ++ nil) does not match any subterm of the goal
reverse_nil,GHC/List.v,True,,
zip_unzip_map,GHC/List.v,False,feedback,"Found no subterm matching ""snd (unzip ?M2063)"" in the current goal."
EqLaws_pair,GHC/Base.v,False,feedback,No product even after head-reduction.
EqExact_unit,GHC/Base.v,False,feedback,(in proof EqExact_unit): Attempt to save an incomplete proof
EqExact_Word,GHC/Base.v,True,,
length_app,GHC/List.v,False,feedback,"Found no subterm matching ""length []"" in the current goal."
Foldable_foldl_app,Data/Foldable.v,False,feedback,The LHS of IH     (foldl f s (xs ++ vs2)) does not match any subterm of the goal
hs_coq_list_length,GHC/List.v,False,feedback,"Found no subterm matching ""Z.of_nat (S ?M2071)"" in the current goal."
iterates_map,GHC/Enum.v,False,feedback,The LHS of seq_shift     (List.map S (seq _ _)) does not match any subterm of the goal
N_popcount_Ndouble,Data/Bits/Popcount.v,True,,
EqExact_bool,GHC/Base.v,False,feedback,"In environment x, y : bool Unable to unify ""reflect ?M2093 false"" with ""reflect (x = y) true""."
iterates'_map,GHC/Enum.v,False,feedback,The reference seq_0 was not found in the current environment.
Neq_inv,GHC/Base.v,False,feedback,The term @eq is not unfoldable
map_cong,GHC/Base.v,True,,
EqLaws_list,GHC/Base.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
hs_coq_foldr_list,Data/Foldable.v,False,feedback,The LHS of IH     (foldr f z l') does not match any subterm of the goal
EqLaws_comparison,GHC/Base.v,False,feedback,The reference x was not found in the current environment.
iterates_iterates',GHC/Enum.v,False,feedback,The LHS of IH     (iterates n' f z) does not match any subterm of the goal
simpl_list_cons_eq,GHC/Base.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
flat_map_cons_f,GHC/Base.v,True,,
EqLaws_Word,GHC/Base.v,False,feedback,"Unable to unify ""(?M2078 =? ?M2078)%N = true"" with  ""forall x : Word,   Eq_Char___ (Word -> Word -> bool)     (fun e : Eq___Dict Word => let (op_zeze____, _) := e in op_zeze____) x x""."
In_zip_map,GHC/List.v,False,feedback,"Found no subterm matching ""(x, y)"" in the current goal."
EqLaws_bool,GHC/Base.v,False,feedback,The reference x was not found in the current environment.
hs_coq_foldl_list,Data/Foldable.v,False,feedback,The LHS of IH     (foldl f z l') does not match any subterm of the goal
reverse_involutive,GHC/List.v,False,feedback,"Found no subterm matching ""reverse (reverse xs)"" in the current goal."
map_append,GHC/Base.v,False,feedback,The LHS of app_nil_r     (_ ++ nil) does not match any subterm of the goal
EqLaws_option,GHC/Base.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
EqLaws_unit,GHC/Base.v,False,feedback,(in proof EqLaws_unit): Attempt to save an incomplete proof
concat_map,GHC/Base.v,True,,
length_cons,GHC/List.v,False,feedback,"In environment A : Type x : A xs : list A Unable to unify ""Z.succ (length xs)"" with ""length (x :: xs)""."
foldr_id,GHC/Base.v,True,,
instance_FunctorLaws_option,GHC/Base.v,True,,
flat_map_map,GHC/Base.v,False,feedback,"In environment a : Type b : Type c : Type f : b -> list c g : a -> b u : list a Unable to unify ""flat_map (f ∘ g) u"" with ""concat (map (f ∘ g) u)""."
Foldable_elem_app,Data/Foldable.v,False,feedback,The LHS of elem_nil     (elem _ nil) does not match any subterm of the goal
EqExact_Down,Data/Ord.v,False,feedback,"In environment a : Type H : Eq_ a H0 : EqLaws a H1 : EqExact a _a_ : a _y_ : Down a Unable to unify ""forall x : ?t, x == x"" with  ""reflect (Mk_Down _a_ = _y_)     (H (a -> a -> bool) (op_zeze____ a) _a_ (let 'Mk_Down x := _y_ in x))""."
iter_plus_Z,GHC/Enum.v,False,feedback,The LHS of Z.add_0_r     (_ + 0)%Z does not match any subterm of the goal
iterates_ext,GHC/Enum.v,True,,
length_nil,GHC/List.v,True,,
enumFromTo_Int_In,GHC/Enum.v,False,feedback,The LHS of iterates_In     (In _ (iterates _ _ _)) does not match any subterm of the goal
eftInt_iterates',GHC/Enum.v,False,feedback,The LHS of eftInt_aux_iterates     (eftInt_aux _ _ _) does not match any subterm of the goal
In_zip,GHC/List.v,False,feedback,Expects a disjunctive pattern with 2 branches.
instance_MonoidLaws_option,GHC/Base.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
eftInt_aux_In,GHC/Enum.v,False,feedback,The LHS of iterates'_In     (In _ (iterates' _ _ _)) does not match any subterm of the goal
snd_unzip,GHC/List.v,False,feedback,"Found no subterm matching ""snd (unzip xs)"" in the current goal."
N_double_succ,Data/Bits/Popcount.v,False,feedback,The reference N.double_succ_r was not found in the current environment.
Pos_popcount_1_Is_power,Data/Bits/Popcount.v,False,feedback,Not an inductive product.
hs_coq_tuple_snd,Data/Tuple.v,True,,
In_zip_snd,GHC/List.v,False,feedback,The reference List.hd_default was not found in the current environment.
snd_pair,Data/Tuple.v,True,,
Foldable_foldr_map,Data/Foldable.v,True,,
Foldable_foldl_cons,Data/Foldable.v,False,feedback,"Found no subterm matching ""fold_left ?M2049 ?M2051 ?M2050"" in the current goal."
hs_coq_lenAcc_add,GHC/List.v,False,feedback,"Found no subterm matching ""(?M2054 + 0)%Z"" in the current goal."
N_popcount_double,Data/Bits/Popcount.v,False,feedback,"Found no subterm matching ""N.shiftl ?M1683 ?M1684"" in the current goal."
EqLaws_Down,Data/Ord.v,False,feedback,No product even after head-reduction.
EqLaws_Proxy,Data/Proxy.v,False,feedback,No product even after head-reduction.
elem_cons,Data/Foldable.v,False,feedback,"In environment A : Type eq_v : Eq_ A v, x : A l : list A Unable to unify ""any (fun y : A => v == y) l || (v == x)"" with  ""any (fun y : A => v == y) (x :: l)""."
flat_map_cong,GHC/Base.v,False,feedback,"In environment a : Type b : Type f, g : a -> list b xs : list a H : f =1 g Unable to unify ""map ?M2002 ?M2004 = map ?M2003 ?M2004"" with  ""concat (map f xs) = concat (map g xs)""."
hs_coq_filter,GHC/List.v,True,,
foldr_single,GHC/Base.v,True,,
hs_coq_foldl_base,GHC/Base.v,False,feedback,The LHS of IH     (foldl f z l') does not match any subterm of the goal
EqExact_Int,GHC/Base.v,False,feedback,The LHS of Z.eqb_eq     ((_ =? _)%Z = true) does not match any subterm of the goal
Eq_is_true_m,GHC/Base.v,False,feedback,"In environment a : Type H : Eq_ a x : EqLaws a y, H1 : a H2 : y == H1 x0, y0 : a H0 : x0 == y0 H3 : y == x0 Unable to unify ""a"" with ""is_true (H1 == y0)""."
forM_cong,Data/Traversable.v,False,feedback,Not an inductive product.
hs_coq_length_list,Data/Foldable.v,False,feedback,The LHS of IH     (length xs) does not match any subterm of the goal
EqExact_option,GHC/Base.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
Eq_reflI,GHC/Base.v,False,feedback,H is already used.
eftInt_aux_iterates,GHC/Enum.v,False,feedback,The LHS of Nat.sub_0_le     (_ - _ = 0) does not match any subterm of the goal
