name,file,result,error_type,error
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""length (?M1605 ++ ?M1606)"" in H."
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsPartialMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map m : msg m' : msg h : name failed, ns : list name ns' : list name Hnodup : NoDup ns Hperm : Permutation (map tot_map_name ns) ns' Hpt_map_msg : (let (pt_map_msg) := msg_map in pt_map_msg) m = Some m' The term  ""map2snd m (filter_rel adjacent_to_dec h (remove_all name_eq_dec failed ns))"" has type ""list (name * msg)"" while it is expected to have type  ""(name * msg)%type""."
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference lb_step_ordered_dynamic_failure_pt_mapped_simulation_1 was not found in the current environment.
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,The reference remove_all_in was not found in the current environment.
disk_correct_invariant,systems/LogCorrect.v,False,add_err,Syntax error: '|' or ']' expected (in [or_and_intropattern]).
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,Unable to find an instance for the variable f.
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsPartialMapCongruency fail_fst fail_snd base_map net : network failed : list name x : list name * network Unable to unify ""refl_trans_1n_trace ?M1626 ?M1627 ?M1629 (?M1630 ++ ?M1631)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (map tot_map_name failed, pt_map_net net) []""."
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,Not an inductive product.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params net : network Unable to unify ""net"" with  ""{|   nwPackets := map deghost_packet                  (nwPackets                     {|                     nwPackets := map ghost_packet (nwPackets net);                     nwState := fun X : name =>                                match net with                                | {| nwState := nwState |} =>                                    (ghost_init, nwState X)                                end |});   nwState := fun X : name =>              let (_, d) :=                match net with                | {| nwState := nwState |} => (ghost_init, nwState X)                end in              d |}""."
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,Applied theorem does not have enough premises.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The reference tr was not found in the current environment.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,feedback,The reference map2fst_map was not found in the current environment.
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet HLocked : pBody p = Locked HLocksCorrectLocked : pBody p = Locked ->                       exists c : Client_index,                         valid_locked (queue (sigma Server))                           (held (sigma (Client c))) c p c : Client_index HLocksCorrect : held (sigma (Client c)) = true ->                 exists t : list Client_index, queue (sigma Server) = c :: t The term ""c"" has type ""Client_index"" while it is expected to have type  ""pBody p = Locked""."
locks_correct_invariant,systems/LockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,Cannot coerce always to an evaluable reference.
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""?M1607 :: ?M1605 ++ ?M1606"" in H."
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,The reference map2snd_in was not found in the current environment.
NOABT_app,systems/PrimaryBackup.v,False,feedback,"Unable to find an instance for the variables x, y."
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""revert_trace (t ++ tr2)"" in the current goal."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,False,feedback,The reference pState was not found in the current environment.
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,Not a discriminable equality.
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""?M1605 ++ ?M1606 ++ ?M1607"" in Hlast."
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in Hc."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""(?M1599 ++ ?M1600) ++ ?M1601"" in H."
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,Not the right number of missing arguments (expected 0).
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,Not an inductive goal with 1 constructor.
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 0 patterns.
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable n.
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,False,feedback,Unable to find an instance for the variable n.
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,The LHS of H     ((fix       filterMap (A B : Type) (f : A -> option B) (l : list A) {struct l} :         list B :=         match l with         | [] => []         | x :: xs =>             match f x with             | Some y => y :: filterMap A B f xs             | None => filterMap A B f xs             end         end) (name * msg)%type (name * msg)%type pt_map_name_msg l) does not match any subterm of the goal
all_Names_Nodes,systems/Counter.v,False,feedback,No such contradiction
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,The reference eq_dec was not found in the current environment.
processInputs_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1604 ++ []"" in the current goal."
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,No product even after head-reduction.
ack_in_flight_to_primary_app,systems/Counter.v,False,feedback,"Found no subterm matching ""?M1603 + 0"" in the current goal."
outputs_m_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1604 ++ []"" in the current goal."
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name Unable to unify ""[]"" with ""inputs_m [(h, inl Read)]""."
trace_relations_work,core/TraceRelations.v,False,feedback,The reference T_nil was not found in the current environment.
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,Not an inductive product.
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,The reference filterMap_update2 was not found in the current environment.
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,The reference revert_trace_nil was not found in the current environment.
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,Cannot coerce always to an evaluable reference.
reboot_invariant,systems/LogCorrect.v,False,add_err,Syntax Error: Lexer: Undefined token
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,Cannot coerce eventually to an evaluable reference.
InputHandler_cases,systems/LockServ.v,False,feedback,The reference InputHandler_cases_aux was not found in the current environment.
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params orig_name_overlay_params : NameOverlayParams orig_multi_params orig_fail_msg_params : FailMsgParams orig_multi_params orig_new_msg_params : NewMsgParams orig_multi_params orig_msg_serializer : Serializer msg Hstep_eq : name net, net' : network out : list output inp : input d : data l : list (name * msg) H : input_handlers Hstep_eq inp (nwState net Hstep_eq) = (out, d, l) H0 : net' =      {|      nwPackets := send_packets Hstep_eq l ++ nwPackets net;      nwState := update name_eq_dec (nwState net) Hstep_eq d |} Unable to unify ""name"" with ""deserialize_net net' = deserialize_net net""."
ZOOOPST_cons_elim,systems/PrimaryBackup.v,False,feedback,The type of H is not inductive.
nwnw_unlock_lock,systems/LockServ.v,False,feedback,Expects a disjunctive pattern with 0 branches.
pt_msg_in_map,core/PartialMapSimulations.v,False,feedback,The reference in_filter_map was not found in the current environment.
InputUnlock_held,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,Not the right number of missing arguments (expected 0).
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,The reference network_invariant_send was not found in the current environment.
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,No such contradiction
last_holder'_server_extend,systems/LockServ.v,False,feedback,"Found no subterm matching ""?M1599 ++ ?M1600 ++ ?M1601"" in the current goal."
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,No product even after head-reduction.
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The reference step_async_star_lb_step_reachable_intro was not found in the current environment.
cross_relation,systems/LockServ.v,False,feedback,"In environment num_Clients : nat P : network -> list (name * (input + list output)) -> Prop st' : network Hinit : P st' [] Hstep : forall (st st'0 : network)           (tr ev : list (name * (input + list output))),         step_async_star st' st tr ->         P st tr -> step_async st st'0 ev -> P st'0 (tr ++ ev) tr', ev : network Hstep', Htr' : list (name * (input + list output)) IH : step_async st' tr' Hstep' Hstar : refl_trans_1n_trace step_async tr' ev Htr' IHHstar : P tr' [] ->           (forall (st st' : network)              (tr ev : list (name * (input + list output))),            step_async_star tr' st tr ->            P st tr -> step_async st st' ev -> P st' (tr ++ ev)) ->            P ev Htr' The term ""tr'"" has type ""network"" while it is expected to have type  ""list (name * (input + list output))""."
weak_fairness_invar,core/LabeledNet.v,False,feedback,Unable to find an instance for the variable l.
InputHandler_Client_Unlock,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index sigma : Data The term ""InputUnlock c"" has type ""Label"" while it is expected to have type  ""list ?A""."
last_holder'_neq_unlock_extend,systems/LockServ.v,False,feedback,The reference last_holder'_app was not found in the current environment.
pt_map_odnet_hd_step_ordered_dynamic_failure_star,core/PartialMapExecutionSimulations.v,False,feedback,The reference event_step_star_refl was not found in the current environment.
tot_map_name_injective,core/TotalMapSimulations.v,False,feedback,"In environment B0, B1 : BaseParams P0 : MultiParams B0 P1 : MultiParams B1 M : MultiParamsNameTotalMap P0 P1 MB : MultiParamsNameTotalMapBijective M n, n' : name H : tot_map_name n = tot_map_name n' Unable to unify ""?M1602 = ?M1603"" with ""n = n'""."
inputs_m_inr_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name l : list output Unable to unify ""[]"" with ""inputs_m [(h, inr l)]""."
step_ordered_dynamic_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map fail_msg_fst : FailMsgParams multi_fst fail_msg_snd : FailMsgParams multi_snd fail_msg_map_congr : FailMsgParamsPartialMapCongruency fail_msg_fst                        fail_msg_snd msg_map new_msg_fst : NewMsgParams multi_fst new_msg_snd : NewMsgParams multi_snd new_msg_map_congr : NewMsgParamsPartialMapCongruency new_msg_fst new_msg_snd                       msg_map net : ordered_dynamic_network failed : list name x : list name * ordered_dynamic_network Unable to unify ""refl_trans_1n_trace ?M1622 ?M1623 ?M1625 (?M1626 ++ ?M1627)"" with  ""refl_trans_1n_trace step_ordered_dynamic_failure     step_ordered_dynamic_failure_init     (map tot_map_name failed, pt_ext_map_odnet net) []""."
revert_state_defn,systems/PrimaryBackup.v,False,feedback,The reference nwState_defn was not found in the current environment.
revertNetwork_deliver_step,systems/SeqNumCorrect.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
decomposition_reachable_nw_invariant,systems/LiveLockServ.v,False,feedback,Not an inductive product.
collate_ls_tot_map_update2_eq,core/TotalMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
