name,file,result,error_type,error
step_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsPartialMapCongruency fail_fst fail_snd base_map net : network failed' : list name p : packet xs, ys : list packet d : data l : list (name * msg) out : list output H_step : step_failure (failed', net)            (failed',            {|            nwPackets := send_packets (pDst p) l ++ xs ++ ys;            nwState := update name_eq_dec (nwState net) (pDst p) d |})            [(pDst p, inr out)] H3 : nwPackets net = xs ++ p :: ys H4 : ~ In (pDst p) failed' H6 : net_handlers (pDst p) (pSrc p) (pBody p) (nwState net (pDst p)) =      (out, d, l) Unable to unify ""step_failure (?M1933, ?M1932) (?M1931 :: ?M1933, ?M1932) []"" with  ""step_failure (map tot_map_name failed', pt_map_net net)     (map tot_map_name failed',     pt_map_net       {|       nwPackets := map                      (fun m : name * msg =>                       {| pSrc := pDst p; pDst := fst m; pBody := snd m |}) l ++                    xs ++ ys;       nwState := update name_eq_dec (nwState net) (pDst p) d |})     [(tot_map_name (pDst p), inr (filterMap pt_map_output out))]""."
in_tot_map_name,core/TotalMapSimulations.v,False,feedback,The reference orP was not found in the current environment.
nodup_pt_map,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
at_head_of_queue_intro,systems/LockServ.v,True,,
lb_step_ordered_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference p was not found in the current environment.
mgv_reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params msg_ghost_params : MsgGhostMultiParams multi_params nwPackets : list packet nwState : name -> data Unable to unify ""map ?M1629 ?M1632 = map ?M1630 ?M1632"" with  ""map     (fun x : packet =>      {|      pSrc := pSrc                {|                pSrc := pSrc x;                pDst := pDst x;                pBody := (ghost_msg_default, pBody x) |};      pDst := pDst                {|                pSrc := pSrc x;                pDst := pDst x;                pBody := (ghost_msg_default, pBody x) |};      pBody := snd                 (pBody                    {|                    pSrc := pSrc x;                    pDst := pDst x;                    pBody := (ghost_msg_default, pBody x) |}) |}) nwPackets =   nwPackets""."
snoc_at_head_of_queue_preserved,systems/LockServ.v,True,,
distinct_pairs_and_app,core/StatePacketPacketDecomposition.v,False,feedback,"In environment B : BaseParams M : MultiParams B d : Decomposition B M A : Type R : A -> A -> Prop x : A l1 : list A IH : forall l2 : list A,      distinct_pairs_and R l1 ->      distinct_pairs_and R l2 ->      (forall x y : A, In x l1 -> In y l2 -> R x y) ->      distinct_pairs_and R (l1 ++ l2) l2 : list A Hx : forall y : A, In y l1 -> R x y Hl1 : distinct_pairs_and R l1 H0 : distinct_pairs_and R l2 H1 : forall x0 y : A, x = x0 \/ In x0 l1 -> In y l2 -> R x0 y y : A Hy : In y l1 Unable to unify  ""(fix In (a : ?M1625) (l : list ?M1625) {struct l} : Prop :=      match l with      | [] => False      | b :: m => b = a \/ In a m      end) ?M1628 (?M1626 ++ ?M1627)"" with  ""(fix In (a : A) (l : list A) {struct l} : Prop :=      match l with      | [] => False      | b :: m => b = a \/ In a m      end) y l1""."
step_async_tot_mapped_simulation_2,core/TotalMapSimulations.v,False,feedback,No such hypothesis: H_eq_net
Lock_delivered_MsgLock,systems/LiveLockServ.v,False,add_err,Syntax error: '|' or ']' expected (in [or_and_intropattern]).
locks_correct_locked_at_head_preserved,systems/LiveLockServ.v,False,feedback,The reference H2 was not found in the current environment.
Unlock_in_network_eventually_MsgUnlock,systems/LiveLockServ.v,True,,
nwnw_unlock_lock,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p, q : packet E : pBody q = Unlock H1 : pBody p = Unlock -> Unlock = Unlock -> False H2 : pBody p = Locked -> Unlock = Unlock -> False H3 : pBody p = Unlock -> Unlock = Locked -> False H4 : pBody p = Locked -> Unlock = Locked -> False H0 : pBody p = Unlock The term ""E"" has type ""pBody q = Unlock"" while it is expected to have type  ""Unlock = Unlock""."
disk_correct_reboot,systems/LogCorrect.v,False,feedback,The reference set_disk was not found in the current environment.
distinct_pairs_and_app_cons,core/StatePacketPacketDecomposition.v,False,feedback,Tactic failure: Incorrect number of goals (expected 1 tactic).
LockServ_nwnw_net_handlers_old_new,systems/LockServ.v,False,feedback,Tactic failure: Cannot solve this goal.
dup_drop_step_star_step_1,core/DupDropReordering.v,False,feedback,Unable to find an instance for the variable l'.
pt_map_map_pair_eq,core/PartialMapSimulations.v,False,feedback,The reference NoDup_nodes was not found in the current environment.
trace_mutual_exclusion'_extend_input,systems/LockServ.v,False,feedback,The reference a was not found in the current environment.
step_ordered_dynamic_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The RHS of pt_init_handlers_eq     (init_handlers (tot_map_name _)) does not match any subterm of the goal
mgv_ghost_simulation_1,core/GhostSimulations.v,True,,
true_in_reachable_mutual_exclusion,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat Unable to unify ""Prop"" with  ""true_in_reachable step_async step_async_init     (fun net : network => mutual_exclusion (nwState net))""."
locks_correct_update_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : Data x : Client_index H_correct : forall n : Client_index,             held (sigma (Client n)) = true ->             exists t : list Client_index, queue (sigma Server) = n :: t H_held_false : held st' = false n : Client_index H_held : held            (if name_eq_dec (Client n) (Client x)             then st'             else sigma (Client n)) = true The term ""Client n"" has type ""Name"" while it is expected to have type ""name""."
last_holder'_input_extend,systems/LiveLockServ.v,False,feedback,The reference a was not found in the current environment.
LockServ_nwnw_input_handlers_new_new,systems/LiveLockServ.v,False,feedback,congruence failed.
PrimaryNetHandler_no_msgs,systems/Counter.v,True,,
log_input_handlers_spec,systems/LogCorrect.v,False,add_err,Syntax error: '|' or ']' expected (in [or_and_intropattern]).
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name x : list do_name * do_network Unable to unify ""refl_trans_1n_trace ?M1614 ?M1615 ?M1617 (?M1618 ++ ?M1619)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, revertLogNetwork net) []""."
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,"No assumption in (refl_trans_1n_trace step_ordered_failure                     step_ordered_failure_init (failed, deserialize_onet net)                     [])"
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,The reference inf_often_conv_map was not found in the current environment.
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name t : list output tr : list (name * (input + list output)) Unable to unify ""inputs_m tr"" with ""inputs_m ((h, inr t) :: tr)""."
Nth_app,systems/LiveLockServ.v,True,,
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,"Found no subterm matching ""init_handlers (tot_map_name (tot_map_name_inv n))"" in the current goal."
nwnw_lock,systems/LiveLockServ.v,False,feedback,(in proof nwnw_lock): Attempt to save an incomplete proof
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,The reference H3 was not found in the current environment.
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The LHS of __top_assumption_     net does not match any subterm of the goal
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,The reference Build_inductive_invariant was not found in the current environment.
map_id_tr,core/GhostSimulations.v,True,,
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,The reference ps was not found in the current environment.
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"Anomaly ""Evar ?X1163 was not declared."" Please report at http://coq.inria.fr/bugs/."
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,The reference failed was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference odnet was not found in the current environment.
inputs_with_key_plus_key,systems/VarD.v,False,feedback,"Found no subterm matching ""input_key i"" in the current goal."
remove_neq_o,lib/FMapVeryWeak.v,True,,
ack_in_flight_to_primary_backup,systems/Counter.v,False,feedback,"In environment p : packet Hdst : pDst p = backup e : pBody p = ack The term ""backup"" has type ""Name"" while it is expected to have type ""name""."
step_1_star_trace_state_correct,systems/VarD.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,(in proof LockServ_nwnw_net_handlers_old_new): Attempt to save an incomplete proof
not_in_map_not_in_failed,core/TotalMapSimulations.v,False,feedback,The reference negbK was not found in the current environment.
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map f : ?A -> ?B Unable to unify ""?A -> ?B"" with  ""let (name, msg, _, _, nodes, _, _, _, _, _) := multi_fst in name""."
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,"In environment P : BaseParams labeled_multi_params : LabeledMultiParams P overlay_params : NameOverlayParams unlabeled_multi_params new_msg_params : NewMsgParams unlabeled_multi_params net : ordered_dynamic_network l : label tr' : list (lb_name * (input + output)) H_star : refl_trans_1n_trace step_ordered_dynamic step_ordered_dynamic_init            net tr' out : list output to : lb_name ms : list lb_msg d' : data l0 : list (lb_name * lb_msg) from : lb_name m : lb_msg d : data H : In to (odnwNodes net) H0 : odnwState net to = Some d H1 : odnwPackets net from to = m :: ms H2 : lb_net_handlers to from m d = (l, out, d', l0) The term ""to"" has type ""lb_name"" while it is expected to have type ""name""."
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,False,feedback,The RHS of H_l     (tot_map_label l') does not match any subterm of the goal
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,The reference tr was not found in the current environment.
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,The reference H was not found in the current environment.
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
reachable_intro,systems/LiveLockServ.v,True,,
refl_trans_n1_1n_trace,core/Net.v,False,feedback,"Unable to find an instance for the variables x, z, l, l'."
adjacent_to_irreflexive,core/NameOverlay.v,True,,
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,True,,
In_n_Nodes,systems/LockServ.v,False,feedback,The reference in_all_fin was not found in the current environment.
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,The reference a was not found in the current environment.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,The reference update_neq was not found in the current environment.
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,The reference H1 was not found in the current environment.
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,True,,
dup_drop_step_star_step_n1,core/DupDropReordering.v,True,,
locks_correct_invariant,systems/LiveLockServ.v,True,,
locks_correct_unlock_at_head,systems/LiveLockServ.v,True,,
network_eq,systems/SeqNumCorrect.v,True,,
locks_correct_locked_invariant,systems/LiveLockServ.v,True,,
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,True,,
ZOOOPST_cons_intro,systems/PrimaryBackup.v,True,,
Nth_tl,systems/LiveLockServ.v,False,feedback,The reference H2 was not found in the current environment.
NOABT_singleton_inl,systems/PrimaryBackup.v,True,,
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,congruence failed.
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,True,,
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params A : Type B : Type C : Type h : A x : C H : (h, inr [x]) = (h, inr [x]) y : list C H0 : inr [x] = inr y Unable to unify ""[x]"" with ""y""."
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,The reference a was not found in the current environment.
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,The reference n was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,The RHS of H5     (Some d) does not match any subterm of the goal
in_failed_exclude,core/TotalMapSimulations.v,False,add_err,Syntax Error: Lexer: Undefined token
disk_correct_invariant,systems/LogCorrect.v,False,feedback,The reference init_data was not found in the current environment.
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,The LHS of pt_map_msg_update2     (fun src dst : name =>      filterMap pt_map_msg        (update2 name_eq_dec _ _ _ _ (tot_map_name_inv src)           (tot_map_name_inv dst))) does not match any subterm of the goal
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The LHS of H_init     x does not match any subterm of the goal
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,The reference sigma was not found in the current environment.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params net : network Unable to unify ""map ?M1631 ?M1634 = map ?M1632 ?M1634"" with  ""{|   nwPackets := map                  (fun x : packet =>                   {|                   pSrc := pSrc                             {|                             pSrc := pSrc x;                             pDst := pDst x;                             pBody := pBody x |};                   pDst := pDst                             {|                             pSrc := pSrc x;                             pDst := pDst x;                             pBody := pBody x |};                   pBody := pBody                              {|                              pSrc := pSrc x;                              pDst := pDst x;                              pBody := pBody x |} |})                   (nwPackets net);   nwState := fun X : name =>              let (_, d) :=                match net with                | {| nwState := nwState |} => (ghost_init, nwState X)                end in              d |} = net""."
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,(in proof LockServ_nwnw_input_handlers_old_new): Attempt to save an incomplete proof
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,add_err,Syntax error: illegal begin of vernac.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,feedback,The LHS of IHout     (filterMap pt_map_trace_ev (map2fst _ (map inr out))) does not match any subterm of the goal
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,"Unable to apply lemma of type  ""forall (sigma : name -> data) (x : Client_index),   locks_correct sigma ->   held (sigma (Client x)) = true -> at_head_of_queue sigma x"" on hypothesis of type ""at_head_of_queue sigma c""."
locks_correct_invariant,systems/LockServ.v,False,feedback,"Unable to apply lemma of type  ""forall a : network,   reachable step_async step_async_init a -> composed_invariant a"" on hypothesis of type ""refl_trans_1n_trace step_async step_async_init st tr""."
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,The reference a was not found in the current environment.
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,Not an inductive goal with 2 constructors.
NOABT_app,systems/PrimaryBackup.v,True,,
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name i : input tr1 : list (name * (input + list output)) IH : forall tr2 : list (name * (input + list output)),      revert_trace (tr1 ++ tr2) = revert_trace tr1 ++ revert_trace tr2 tr2 : list (name * (input + list output)) Unable to unify ""?M1631 ++ ?M1632 ++ ?M1633 = (?M1631 ++ ?M1632) ++ ?M1633"" with  ""revert_trace tr1 ++ revert_trace tr2 = revert_trace tr1 ++ revert_trace tr2""."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,True,,
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,Unexpected introduction pattern: Hl.
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,No such assumption.
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,True,,
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,True,,
InputHandler_lbcases,systems/LiveLockServ.v,True,,
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,Omega can't solve this system
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,True,,
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,No primitive equality found.
all_Names_Nodes,systems/Counter.v,False,feedback,(in proof all_Names_Nodes): Attempt to save an incomplete proof
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,"Found no subterm matching ""?M3549 ++ []"" in the current goal."
processInputs_app,systems/PrimaryBackup.v,False,feedback,The reference a was not found in the current environment.
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat n : name tr' : list (name * (input + list output)) h : option Client_index c : Client_index IH : trace_mutual_exclusion' h tr' ->      trace_mutual_exclusion' h (tr' ++ [(Client c, inl Unlock)]) Htr : trace_mutual_exclusion' h ((n, inl Unlock) :: tr') Unable to unify ""trace_mutual_exclusion' h (tr' ++ [(Client c, inl Unlock)])"" with  ""trace_mutual_exclusion' h     (((n, inl Unlock) :: tr') ++ [(Client c, inl Unlock)])""."
ack_in_flight_to_primary_app,systems/Counter.v,True,,
outputs_m_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name i : input tr1 : list (name * (input + list output)) IH : forall tr2 : list (name * (input + list output)),      outputs_m (tr1 ++ tr2) = outputs_m tr1 ++ outputs_m tr2 tr2 : list (name * (PB_input + list PB_output)) Unable to unify  ""match h with   | Primary | _ => outputs_m tr1   end ++ outputs_m tr2"" with ""match h with       | Primary | _ => outputs_m tr1 ++ outputs_m tr2       end""."
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,(in proof inputs_m_inl_read_singleton): Attempt to save an incomplete proof
trace_relations_work,core/TraceRelations.v,False,feedback,"In environment State : Type Event : Type step : step_relation State Event TR : TraceRelation step s', tr', o : State s'', Hstep : list Event Htr' : step s' tr' s'' IH : refl_trans_1n_trace step tr' o Hstep HT : T (s'' ++ Hstep) IHIH : T Hstep -> R o The term ""tr'"" has type ""State"" while it is expected to have type  ""list ?Event""."
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,congruence failed.
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,Applied theorem does not have enough premises.
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,The reference refl_trans_1n_n1_trace_ind was not found in the current environment.
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,Cannot apply lemma step_ordered_failure_tot_mapped_simulation_star_1
reboot_invariant,systems/LogCorrect.v,False,feedback,Unable to find an instance for the variable h.
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) Hstar : event_step_star step_async step_async_init (hd s) Hexec : lb_step_execution lb_step_async s Hfair : weak_fairness lb_step_async label_silent s Hnow : now (occurred (MsgLock c)) s Unable to unify ""lb_step_execution lb_step_async ?M1614"" with  ""event network Label (name * (input + list output))""."
InputHandler_cases,systems/LockServ.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_async_partial_mapped_simulation_1 was not found in the current environment.
ZOOOPST_cons_elim,systems/PrimaryBackup.v,True,,
nwnw_unlock_lock,systems/LockServ.v,True,,
pt_msg_in_map,core/PartialMapSimulations.v,False,add_err,Syntax error: [id_or_meta] expected after 'in' (in [in_hyp_as]).
InputUnlock_held,systems/LiveLockServ.v,False,feedback,Nothing to inject.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,The reference inf_often_now was not found in the current environment.
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,(in proof network_invariant_inductive): Attempt to save an incomplete proof
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,The reference remove_all_in_iff was not found in the current environment.
last_holder'_server_extend,systems/LockServ.v,False,feedback,The reference m was not found in the current environment.
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,The reference H_false was not found in the current environment.
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The LHS of app_nil_r     (_ ++ []) does not match any subterm of the goal
cross_relation,systems/LockServ.v,False,feedback,(in proof cross_relation): Attempt to save an incomplete proof
weak_fairness_invar,core/LabeledNet.v,False,feedback,The reference continuously_Cons was not found in the current environment.
InputHandler_Client_Unlock,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""held sigma"" in the current goal."
last_holder'_neq_unlock_extend,systems/LockServ.v,False,feedback,The reference h was not found in the current environment.
pt_map_odnet_hd_step_ordered_dynamic_failure_star,core/PartialMapExecutionSimulations.v,True,,
tot_map_name_injective,core/TotalMapSimulations.v,True,,
inputs_m_inr_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name l : list PB_output Unable to unify ""[]"" with ""inputs_m [(h, inr l)]""."
step_ordered_dynamic_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The RHS of pt_ext_init_handlers_fun_eq     (fun n : name =>      pt_ext_map_data (init_handlers (tot_map_name_inv n))        (tot_map_name_inv n)) does not match any subterm of the goal
revert_state_defn,systems/PrimaryBackup.v,True,,
revertNetwork_deliver_step,systems/SeqNumCorrect.v,False,feedback,The reference update_same_default was not found in the current environment.
decomposition_reachable_nw_invariant,systems/LiveLockServ.v,False,feedback,No such bound variable tr0 (no bound variables at all in the expression).
collate_ls_tot_map_update2_eq,core/TotalMapSimulations.v,False,feedback,The reference src was not found in the current environment.
in_msg_filterMap_pt_map_msg,core/PartialMapSimulations.v,False,feedback,The type of H_in is not inductive.
inputs_m_backup_singleton,systems/PrimaryBackup.v,False,feedback,The reference i was not found in the current environment.
PB_net_out_case,systems/PrimaryBackup.v,False,feedback,Expects a conjunctive pattern made of 0 patterns.
Locked_in_network_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat i : Client_index s : infseq (event network label (name * (input + list output))) H : lb_step_execution lb_step_async s H0 : weak_fairness lb_step_async label_silent s H1 : In {| pSrc := Server; pDst := Client i; pBody := Locked |}        (nwPackets (evt_a (hd s))) The term ""Server"" has type ""Name"" while it is expected to have type ""name""."
dup_drop_Permutation,core/DupDropReordering.v,True,,
inputs_1_nil_outputs_1_nil,systems/PrimaryBackup.v,True,,
processPackets_seq_eq,systems/SeqNumCorrect.v,False,feedback,n is already used.
step_ordered_pt_ext_mapped_simulation_1,core/PartialExtendedMapSimulations.v,False,feedback,The reference h was not found in the current environment.
pt_map_update_eq,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_failure_deserialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The LHS of H0     (filterMap trace_non_empty_out (filterMap pt_map_trace_occ tr)) does not match any subterm of the goal
clients_move_way_up_in_queue,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""?M1756 + S ?M1757"" in HNth."
tot_init_handlers_fun_eq,core/TotalMapSimulations.v,False,feedback,The LHS of tot_map_name_inv_inverse     (tot_map_name_inv (tot_map_name _)) does not match any subterm of the goal
MsgLock_Locked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) H : event_step_star step_async step_async_init (hd s) H0 : lb_step_execution lb_step_async s H1 : weak_fairness lb_step_async label_silent s H2 : now (occurred (MsgLock c)) s The term ""s"" has type  ""infseq (event network label (name * (input + list output)))"" while it is expected to have type ""lb_step_execution lb_step_async ?s""."
step_ordered_failure_serialize_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,The RHS of serialize_odnet_tot_map_odnet     (tot_map_odnet _) does not match any subterm of the goal
packet_eta,core/Net.v,True,,
