name,file,result,error_type,error
lb_step_ordered_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
mgv_reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,No such hypothesis: body
snoc_at_head_of_queue_preserved,systems/LockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
distinct_pairs_and_app,core/StatePacketPacketDecomposition.v,True,,
step_async_tot_mapped_simulation_2,core/TotalMapSimulations.v,False,feedback,No such hypothesis: H_map_net
Lock_delivered_MsgLock,systems/LiveLockServ.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (l l' : list A) (a : A),   In a (l ++ l') <-> In a l \/ In a l'"" on hypothesis of type  ""nat""."
locks_correct_locked_at_head_preserved,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : data p : packet Hlocks_correct : pBody p = Locked ->                  exists c : Client_index,                    pDst p = Client c /\                    (exists t : list Client_index,                       queue (sigma Server) = c :: t) /\                    held (sigma (Client c)) = false Hat_head_preserved : forall c : Client_index,                      at_head_of_queue sigma c ->                      at_head_of_queue (update name_eq_dec sigma Server st') c Hlocked : pBody p = Locked c : Client_index Hdst : pDst p = Client c t : list Client_index Hqueue : queue (sigma Server) = c :: t Hheld : held (sigma (Client c)) = false Unable to unify  ""exists t : list Client_index,     queue (update name_eq_dec sigma Server st' Server) = ?M1640 :: t"" with ""queue (update name_eq_dec sigma Server st' Server) = c :: t""."
Unlock_in_network_eventually_MsgUnlock,systems/LiveLockServ.v,True,,
nwnw_unlock_lock,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p, q : packet H : Unlock = Locked -> False Hp : pBody p = Unlock Unable to unify ""Lock"" with ""Unlock""."
disk_correct_reboot,systems/LogCorrect.v,False,feedback,The reference d was not found in the current environment.
distinct_pairs_and_app_cons,core/StatePacketPacketDecomposition.v,False,feedback,Not an inductive product.
LockServ_nwnw_net_handlers_old_new,systems/LockServ.v,False,feedback,The reference H5 was not found in the current environment.
dup_drop_step_star_step_1,core/DupDropReordering.v,False,feedback,The reference clos_refl_trans_n1_refl was not found in the current environment.
pt_map_map_pair_eq,core/PartialMapSimulations.v,False,feedback,Cannot apply lemma (pt_nodup_perm_map_map_pair_perm _ _ _ _ _                       (map tot_map_name nodes))
trace_mutual_exclusion'_extend_input,systems/LockServ.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
step_ordered_dynamic_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,No applicable tactic.
mgv_ghost_simulation_1,core/GhostSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
true_in_reachable_mutual_exclusion,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat Unable to unify  ""composed_invariant step_async_init /\   inductive step_async composed_invariant"" with  ""(fun net : network => mutual_exclusion (nwState net)) step_async_init /\   inductive step_async (fun net : network => mutual_exclusion (nwState net))""."
locks_correct_update_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : Data x : Client_index Hlocks : forall n : Client_index,          held (sigma (Client n)) = true ->          exists t : list Client_index, queue (sigma Server) = n :: t Hheld : held st' = false n : Client_index Hheld' : held (update name_eq_dec sigma (Client x) st' (Client n)) = true The term ""Client x"" has type ""Name"" while it is expected to have type ""name""."
last_holder'_input_extend,systems/LiveLockServ.v,False,feedback,No such assumption.
LockServ_nwnw_input_handlers_new_new,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 0 branches.
PrimaryNetHandler_no_msgs,systems/Counter.v,True,,
log_input_handlers_spec,systems/LogCorrect.v,False,feedback,No such hypothesis: Happly_ops
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name Unable to unify ""refl_trans_1n_trace ?M1620 ?M1621 ?M1623 (?M1624 ++ ?M1625)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, revertLogNetwork (snd step_failure_disk_ops_init)) []""."
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,"Unable to find an instance for the variables step, x, y."
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,No product even after head-reduction.
inputs_m_inr,systems/PrimaryBackup.v,True,,
Nth_app,systems/LiveLockServ.v,False,feedback,The reference Nth_O was not found in the current environment.
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,"Cannot refine with term  ""eq_ind (tot_map_name (tot_map_name_inv ?M1605))     (fun _ : name =>      init_handlers n =      pt_ext_map_data (init_handlers (tot_map_name_inv n))        (tot_map_name_inv n)) ?M1609 ?M1605 (tot_map_name_inverse_inv ?M1605)"" because a metavariable has several occurrences."
nwnw_lock,systems/LiveLockServ.v,True,,
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p : packet sigma : name -> Data u : Label ms : list (Name * Msg) c : Client_index Hdst : pDst p = Client c Hbody : pBody p = Lock H1 : Lock <> Locked Hlocks_correct : locks_correct sigma Hlocks_correct_unlock : locks_correct_unlock sigma p Hlocks_correct_locked : locks_correct_locked sigma p Unable to unify  ""exists t : list Client_index, queue (?M5953 Server) = ?M5954 :: t"" with ""held (sigma (Client c)) = true""."
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The LHS of H_eq_d     (odnwState (snd x) me) does not match any subterm of the goal
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,Wrong bullet +: Expecting -.
map_id_tr,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params n : name io : input out' : list (name * (input + list output)) IH : map        (fun e : name * (input + list output) =>         let (n, s) := e in         match s with         | inl io => (n, inl io)         | inr lo => (n, inr (map id lo))         end) out' = out' Unable to unify ""(n, inl io) :: out'"" with  ""(n, inl io)   :: map        (fun e : name * (input + list output) =>         let (n, s) := e in         match s with         | inl io => (n, inl io)         | inr lo => (n, inr (map id lo))         end) out'""."
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"No such bound variable m (possible names are: net0, net', tr, m1, ms0, out0, d0, l0, from0 and to0)."
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The LHS of pt_lb_label_silent_fst_snd     (tot_map_label label_silent) does not match any subterm of the goal
inputs_with_key_plus_key,systems/VarD.v,True,,
remove_neq_o,lib/FMapVeryWeak.v,False,feedback,"In environment A : Type m : t A x, y : E.t Hneq : ~ E.eq x y The term ""x"" has type ""E.t"" while it is expected to have type ""string""."
ack_in_flight_to_primary_backup,systems/Counter.v,False,feedback,"In environment p : packet H : pDst p = backup e : pBody p = ack n : pDst p <> primary Unable to unify ""0"" with  ""length     match       (if Msg_eq_dec (pBody p) ack        then if Name_eq_dec (pDst p) primary then Some tt else None        else None)     with     | Some y => [y]     | None => []     end""."
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,The reference Map.find_1 was not found in the current environment.
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,The reference H5 was not found in the current environment.
not_in_map_not_in_failed,core/TotalMapSimulations.v,True,,
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,The LHS of tot_map_name_inverse_inv     (tot_map_name (tot_map_name_inv _)) does not match any subterm of the goal
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The reference net' was not found in the current environment.
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgPartialMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsPartialMapCongruency base_map name_map                        msg_map label_map label_eq_dec : forall x y : label, {x = y} + {x <> y} tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' label_tot_mapped : forall l : label, exists l' : label, l = tot_map_label l' lb_step_ordered_failure_strong_fairness_enabled_pt_map_onet_eventually :  forall l : label, tot_map_label l <> label_silent -> forall   s : infseq         (event (list name * ordered_network) label (name * (input + output))), lb_step_execution lb_step_ordered_failure s -> (forall l0 : label,  l0 <> label_silent ->  inf_enabled lb_step_ordered_failure l0 s -> inf_occurred l0 s) -> enabled lb_step_ordered_failure (tot_map_label l) (pt_map_onet_event (hd s)) -> eventually (now (enabled lb_step_ordered_failure l)) s lb_step_ordered_failure_weak_fairness_always_enabled_pt_map_onet_continuously :  forall l : label, tot_map_label l <> label_silent -> forall   s : infseq         (event (list name * ordered_network) label (name * (input + output))), lb_step_execution lb_step_ordered_failure s -> weak_fairness lb_step_ordered_failure label_silent s -> always (now (enabled lb_step_ordered_failure (tot_map_label l)))   (map pt_map_onet_event s) -> continuously (now (enabled lb_step_ordered_failure l)) s overlay_fst : NameOverlayParams unlabeled_multi_params overlay_snd : NameOverlayParams unlabeled_multi_params overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map fail_msg_fst : FailMsgParams unlabeled_multi_params fail_msg_snd : FailMsgParams unlabeled_multi_params fail_msg_map_congr : FailMsgParamsPartialMapCongruency fail_msg_fst                        fail_msg_snd msg_map lb_step_ordered_dynamic_failure_strong_fairness_enabled_pt_map_onet_eventually :  forall l : label, tot_map_label l <> label_silent -> forall   s : infseq         (event (list name * ordered_dynamic_network) label            (name * (input + output))), lb_step_execution lb_step_ordered_dynamic_failure s -> (forall l0 : label,  l0 <> label_silent ->  inf_enabled lb_step_ordered_dynamic_failure l0 s -> inf_occurred l0 s) -> enabled lb_step_ordered_dynamic_failure (tot_map_label l)   (pt_map_odnet_event (hd s)) -> eventually (now (enabled lb_step_ordered_dynamic_failure l)) s lb_step_ordered_dynamic_failure_weak_fairness_always_enabled_pt_map_onet_continuously :  forall l : label, tot_map_label l <> label_silent -> forall   s : infseq         (event (list name * ordered_dynamic_network) label            (name * (input + output))), lb_step_execution lb_step_ordered_dynamic_failure s -> weak_fairness lb_step_ordered_dynamic_failure label_silent s -> always (now (enabled lb_step_ordered_dynamic_failure (tot_map_label l)))   (map pt_map_odnet_event s) -> continuously (now (enabled lb_step_ordered_dynamic_failure l)) s s : infseq       (event (list name * ordered_dynamic_network) label          (name * (input + output))) H_exec : lb_step_execution lb_step_ordered_dynamic_failure s H_fair : forall l : label,          l <> label_silent ->          inf_enabled lb_step_ordered_dynamic_failure l s -> inf_occurred l s l : label H_neq : l <> label_silent H_inf_enabled : inf_enabled lb_step_ordered_dynamic_failure l                   (map pt_map_odnet_event s) The term ""l"" has type  ""let (lb_name, lb_msg, _, _, lb_nodes, _, _, label, _, _, _, _) :=     labeled_multi_snd in   label"" while it is expected to have type  ""let (lb_name, lb_msg, _, _, lb_nodes, _, _, label, _, _, _, _) :=     labeled_multi_fst in   label""."
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params st, st' : data i : input os : output H : step_1_star st st' [(i, os)] x' : data cs, cs' : list (input * output) H1 : step_1 st x' cs H4 : refl_trans_1n_trace step_1 x' st' cs' H0 : cs ++ cs' = [(i, os)] Unable to unify ""refl_trans_1n_trace ?M1644 ?M1645 ?M1645 []"" with  ""step_1 st st' (cs ++ cs')""."
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params orig_name_overlay_params : NameOverlayParams orig_multi_params orig_fail_msg_params : FailMsgParams orig_multi_params orig_new_msg_params : NewMsgParams orig_multi_params orig_msg_serializer : Serializer msg net : network failed : list name tr : list (name * (input + list output)) H : step_failure_star step_failure_init (failed, net) tr Unable to unify  ""refl_trans_1n_trace step_failure step_failure_init     (map tot_map_name ?M1603, tot_map_net ?M1602)     (map tot_map_trace_occ ?M1604)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, serialize_net net) tr""."
reachable_intro,systems/LiveLockServ.v,True,,
refl_trans_n1_1n_trace,core/Net.v,True,,
adjacent_to_irreflexive,core/NameOverlay.v,False,feedback,No such contradiction
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 7 patterns.
In_n_Nodes,systems/LockServ.v,True,,
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,No such assumption.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,No such assumption.
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map h : name m : Net.msg ns : list name nm : name * Net.msg n : name msg : Net.msg H1 : (tot_map_name n, tot_map_msg msg) = nm H2 : In (n, msg) (map2snd m (filter_rel adjacent_to_dec h ns)) H : (tot_map_name n, tot_map_msg msg) = nm Unable to unify ""tot_map_msg m"" with ""snd (tot_map_name n, tot_map_msg msg)""."
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,True,,
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
locks_correct_invariant,systems/LiveLockServ.v,False,feedback,No such hypothesis: decomposition_invariant
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,Unexpected name (at most 2 introduction patterns were expected in the branch).
network_eq,systems/SeqNumCorrect.v,True,,
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat st : network p : packet qs : list packet Hinv : forall y : packet, In y qs -> LockServ_network_network_invariant p y IH : distinct_pairs_and network_network_invariant qs ->      In p qs -> locks_correct_locked (nwState st) p Unable to unify  ""(pBody p = Unlock -> pBody ?M1646 = Unlock -> False) /\   (pBody p = Locked -> pBody ?M1646 = Unlock -> False) /\   (pBody p = Unlock -> pBody ?M1646 = Locked -> False) /\   (pBody p = Locked -> pBody ?M1646 = Locked -> False)"" with  ""pBody p = Locked ->   exists c : Client_index,     valid_locked (queue (nwState st Server)) (held (nwState st (Client c))) c       p""."
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,True,,
ZOOOPST_cons_intro,systems/PrimaryBackup.v,True,,
Nth_tl,systems/LiveLockServ.v,True,,
NOABT_singleton_inl,systems/PrimaryBackup.v,True,,
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,Unexpected name (at most 2 introduction patterns were expected in the branch).
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,All methods must construct elements in coinductive types.
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,True,,
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,No such assumption.
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,The reference Permutation_map2snd was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,The LHS of pt_lb_label_silent_fst_snd     (tot_map_label label_silent) does not match any subterm of the goal
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,The reference remove_all_In was not found in the current environment.
disk_correct_invariant,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name tr : list (do_name * (input + list output)) H : step_failure_disk_ops_star step_failure_disk_ops_init (failed, net) tr x : ?T y : do_network tr0 : ?T0 h : do_name The term ""nwdoDisk y h"" has type ""do_disk file_name"" while it is expected to have type ""log_files -> option IOStreamWriter.t""."
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,The LHS of collate_pt_map_eq     (fun src dst : name =>      filterMap pt_map_msg        (collate name_eq_dec _ _ _ (tot_map_name_inv src)           (tot_map_name_inv dst))) does not match any subterm of the goal
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsPartialMapCongruency fail_fst fail_snd base_map failed : list name net : network Heqx : step_failure_init = (failed, net) Unable to unify ""refl_trans_1n_trace ?M1650 ?M1651 ?M1653 (?M1654 ++ ?M1655)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (map tot_map_name failed, pt_map_net net) []""."
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,No matching clauses for match.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,No such goal.
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,Hunlock is already used.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map x : network Unable to unify ""refl_trans_1n_trace ?M1622 ?M1623 ?M1625 (?M1626 ++ ?M1627)"" with ""refl_trans_1n_trace step_async step_async_init (pt_ext_map_net x) []""."
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,True,,
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,Unexpected name (at most 2 introduction patterns were expected in the branch).
locks_correct_invariant,systems/LockServ.v,False,feedback,"In environment num_Clients : nat st : network Hreach : reachable step_async step_async_init st Unable to unify ""network"" with  ""(fix fin (n : nat) : Type :=      match n with      | 0 => False      | S n' => option (fin n')      end) num_Clients""."
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,Cannot apply lemma lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,No such assumption.
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,Not an inductive product.
NOABT_app,systems/PrimaryBackup.v,True,,
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""revert_trace (tr1' ++ tr2)"" in the current goal."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,False,feedback,No primitive equality found.
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,The reference map_injective was not found in the current environment.
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,No such assumption.
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,True,,
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,True,,
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,The reference i0 was not found in the current environment.
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,No such hypothesis: Heqp
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,Unexpected name (no introduction patterns were expected in the branch).
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,True,,
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,No primitive equality found.
all_Names_Nodes,systems/Counter.v,True,,
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,Not an inductive goal with 2 constructors.
processInputs_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params l2 : list input d : data Unable to unify ""let (d'', os') := processInputs d l2 in (d'', os')"" with  ""processInputs d l2""."
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,The reference m was not found in the current environment.
ack_in_flight_to_primary_app,systems/Counter.v,True,,
outputs_m_app,systems/PrimaryBackup.v,True,,
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name Unable to unify ""[]"" with  ""match match h with         | Primary | _ => None         end with   | Some y => [y]   | None => []   end""."
trace_relations_work,core/TraceRelations.v,False,feedback,The reference tr was not found in the current environment.
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,Not an inductive product.
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,(in proof pt_map_msg_update2): Attempt to save an incomplete proof
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,"Cannot infer the implicit parameter A of nil whose type is  ""Type"" in environment: base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params net : network tr : list (Net.name * (input + list output)) net_init : network Heqnet_init : net_init = step_async_init H : step_async_star net_init net tr"
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,The reference always_ext was not found in the current environment.
reboot_invariant,systems/LogCorrect.v,False,timeout,Proof timed out
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) Hstar : event_step_star step_async step_async_init (hd s) Hexec : lb_step_execution lb_step_async s Hfair : weak_fairness lb_step_async label_silent s Hlocked : infseq (event network label (name * (input + list output))) H : In {| pSrc := Server; pDst := Client c; pBody := Locked |}       (nwPackets (evt_a (hd Hlocked))) s' : infseq (event network Label (name * (input + list output))) Hin : ?P s' Unable to unify ""eventually (now (occurred (MsgLocked ?M1665))) ?M1666"" with  ""match s' with   | Cons x _ => occurred (MsgLocked c) x   end""."
InputHandler_cases,systems/LockServ.v,False,feedback,"Found no subterm matching ""held st"" in the current goal."
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,No such assumption.
ZOOOPST_cons_elim,systems/PrimaryBackup.v,True,,
nwnw_unlock_lock,systems/LockServ.v,False,feedback,(in proof nwnw_unlock_lock): Attempt to save an incomplete proof
