name,file,result,error_type,error
disk_correct_reboot,systems/LogCorrect.v,False,feedback,No such assumption.
distinct_pairs_and_app_cons,core/StatePacketPacketDecomposition.v,False,feedback,No such hypothesis: H3
LockServ_nwnw_net_handlers_old_new,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : Name -> Data u : unit st' : Data out : list Output ms : list (Name * Msg) q_src, q_dst : Name q_body : Msg p'_src, p'_dst : Name p'_body : Msg c : Client_index H_net_handler : ServerNetHandler (Client c) Lock (sigma Server) =                 (u, out, st', ms) H_locks_correct : forall n : Client_index,                   held (sigma (Client n)) = true ->                   exists t : list Client_index, queue (sigma Server) = n :: t H_invariant_p : locks_correct_unlock sigma                   {| pSrc := Client c; pDst := Server; pBody := Lock |} /\                 locks_correct_locked sigma                   {| pSrc := Client c; pDst := Server; pBody := Lock |} H_invariant_q : locks_correct_unlock sigma                   {| pSrc := q_src; pDst := q_dst; pBody := q_body |} /\                 locks_correct_locked sigma                   {| pSrc := q_src; pDst := q_dst; pBody := q_body |} H_network_invariant_pq : (Lock = Unlock -> q_body = Unlock -> False) /\                          (Lock = Locked -> q_body = Unlock -> False) /\                          (Lock = Unlock -> q_body = Locked -> False) /\                          (Lock = Locked -> q_body = Locked -> False) H_in_ms : In (p'_dst, p'_body) ms H0 : ServerNetHandler (Client c) Lock (sigma Server) = (u, out, st', ms) The term ""0"" has type ""nat"" while it is expected to have type ""Name""."
dup_drop_step_star_step_1,core/DupDropReordering.v,False,feedback,"In environment A : Type A_eq_dec : forall x y : A, {x = y} + {x <> y} l, l' : list A H : dup_drop_step l l' Unable to unify ""clos_refl_trans ?M1560 ?M1561 ?M1562 ?M1563"" with  ""clos_refl_trans_n1 (list A) dup_drop_step l l'""."
pt_map_map_pair_eq,core/PartialMapSimulations.v,False,feedback,The reference filterMap_map was not found in the current environment.
trace_mutual_exclusion'_extend_input,systems/LockServ.v,False,feedback,No product even after head-reduction.
step_ordered_dynamic_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The reference step_ordered_dynamic_failure_star_step_ordered_dynamic_failure_star_1 was not found in the current environment.
mgv_ghost_simulation_1,core/GhostSimulations.v,False,feedback,The reference mgv_refined_failure_simulation_1 was not found in the current environment.
true_in_reachable_mutual_exclusion,systems/LiveLockServ.v,False,feedback,The reference trc_rtc was not found in the current environment.
locks_correct_update_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : Data x : Client_index H : forall n : Client_index,     held (sigma (Client n)) = true ->     exists t : list Client_index, queue (sigma Server) = n :: t H0 : held st' = false n : Client_index H1 : held        (if name_eq_dec (Client n) (Client x) then st' else sigma (Client n)) =      true The term ""Client x"" has type ""Name"" while it is expected to have type ""name""."
last_holder'_input_extend,systems/LiveLockServ.v,False,feedback,No primitive equality found.
LockServ_nwnw_input_handlers_new_new,systems/LiveLockServ.v,False,feedback,Not an inductive product.
PrimaryNetHandler_no_msgs,systems/Counter.v,False,add_err,Syntax error: [tactic:quantified_hypothesis] expected after 'inversion' (in [tactic:simple_tactic]).
log_input_handlers_spec,systems/LogCorrect.v,False,feedback,Not an inductive product.
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name x : list do_name * do_network Unable to unify ""refl_trans_1n_trace ?M1614 ?M1615 ?M1617 (?M1618 ++ ?M1619)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, revertLogNetwork net) []""."
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_ordered_failure_serialized_simulation_star_1 was not found in the current environment.
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,Cannot apply lemma H
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name t : list output tr : list (name * (input + list output)) Unable to unify ""inputs_m tr"" with ""inputs_m ((h, inr t) :: tr)""."
Nth_app,systems/LiveLockServ.v,True,,
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,Not an inductive product.
nwnw_lock,systems/LiveLockServ.v,False,feedback,The reference LockServ_node_invariant was not found in the current environment.
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p : packet sigma : name -> Data u : Label st' : Data out : list Output ms : list (Name * Msg) H_net : NetHandler (pDst p) (pSrc p) (pBody p) (sigma (pDst p)) =         (u, out, st', ms) H_locks_correct : forall n : Client_index,                   held (sigma (Client n)) = true ->                   exists t : list Client_index, queue (sigma Server) = n :: t H_unlock : pBody p = Unlock ->            exists c : Client_index,              valid_unlock (queue (sigma Server)) (held (sigma (Client c))) c                p H_locked : pBody p = Locked ->            exists c : Client_index,              valid_locked (queue (sigma Server)) (held (sigma (Client c))) c                p h : Client_index The term ""h"" has type ""Client_index"" while it is expected to have type  ""name""."
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The reference step_ordered_dynamic_failure_star_step_ordered_dynamic_failure_init_star_1 was not found in the current environment.
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,Cannot coerce step_async to an evaluable reference.
map_id_tr,core/GhostSimulations.v,True,,
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,The reference step_ordered_failure_tot_one_mapped_simulation_1_lem was not found in the current environment.
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,The reference step_ordered_pt_mapped_simulation_1_strong was not found in the current environment.
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,The reference step_ordered_failure_pt_mapped_simulation_1_lem was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference lb_step_ordered_dynamic_failure_pt_mapped_simulation_1 was not found in the current environment.
inputs_with_key_plus_key,systems/VarD.v,False,feedback,"Found no subterm matching ""input_key i"" in the current goal."
remove_neq_o,lib/FMapVeryWeak.v,False,feedback,Expects a disjunctive pattern with 2 branches.
ack_in_flight_to_primary_backup,systems/Counter.v,False,add_err,Syntax error: illegal begin of vernac.
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,add_err,Syntax error: illegal begin of vernac.
not_in_map_not_in_failed,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map failed : list name n : name H_not_in_map : ~ In n (map tot_map_name failed) H_in_failed : In (tot_map_name_inv n) failed Unable to unify ""tot_map_name_inv (tot_map_name ?M1627) = ?M1627"" with  ""tot_map_name (tot_map_name_inv n) = n""."
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,Expects a disjunctive pattern with 2 branches.
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,False,add_err,"Syntax error: 'as' or 'in' or '|' or ',' or ')' expected after [constr:operconstr level 200] (in [constr:operconstr])."
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,No such assumption.
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,add_err,Syntax error: [tactic:ssragen] expected after ':' (in [tactic:ssrapplyarg]).
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_failure_serialize_simulation_star_1 was not found in the current environment.
reachable_intro,systems/LiveLockServ.v,False,feedback,The reference rt_refl was not found in the current environment.
refl_trans_n1_1n_trace,core/Net.v,False,feedback,The reference y was not found in the current environment.
adjacent_to_irreflexive,core/NameOverlay.v,False,feedback,Not an inductive product.
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,False,feedback,The reference lb_step_execution_infseq was not found in the current environment.
In_n_Nodes,systems/LockServ.v,False,feedback,(in proof In_n_Nodes): Attempt to save an incomplete proof
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,The reference l was not found in the current environment.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : Name -> Data src, dst : Name pBody : Msg x : Client_index st' : Data H_at_head : at_head_of_queue sigma x H_held : held st' = false H_pSrc : src = Client x The term ""Client x"" has type ""Name"" while it is expected to have type ""name""."
tot_map_in_snd,core/TotalMapSimulations.v,True,,
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,False,feedback,No primitive equality found.
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,"In environment A : Type A_eq_dec : forall x y : A, {x = y} + {x <> y} l, l', l'' : list A H : dup_drop_step_star l l' H0 : dup_drop_step l' l'' Unable to unify ""clos_refl_trans ?M1560 ?M1561 ?M1562 ?M1564"" with  ""clos_refl_trans_n1 (list A) dup_drop_step l l''""."
locks_correct_invariant,systems/LiveLockServ.v,False,add_err,Syntax error: illegal begin of vernac.
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 2 branches.
network_eq,systems/SeqNumCorrect.v,True,,
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,The type of H_in is not inductive.
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (l m : list A) (a : A), In a (l ++ m) -> In a l \/ In a m"" on hypothesis of type  ""In p     (map        (fun m : name * msg => {| pSrc := h; pDst := fst m; pBody := snd m |})        ms)""."
ZOOOPST_cons_intro,systems/PrimaryBackup.v,False,feedback,No such goal. Focus next goal with bullet -.
Nth_tl,systems/LiveLockServ.v,False,feedback,No such goal.
NOABT_singleton_inl,systems/PrimaryBackup.v,False,feedback,No primitive equality found.
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,The reference continuously_map_pt_map_odnet_event was not found in the current environment.
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,No product even after head-reduction.
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,The reference a was not found in the current environment.
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,No applicable tactic.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,No matching clauses for match.
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,Tactic failure: tauto failed.
disk_correct_invariant,systems/LogCorrect.v,False,feedback,Not an inductive product.
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,The reference collate_pt_map_update2_eq' was not found in the current environment.
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,Not an inductive product.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,The reference H_invariant3 was not found in the current environment.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The reference step_async_pt_ext_mapped_simulation_star was not found in the current environment.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,feedback,Not an inductive product.
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet H_pBody : pBody p = Locked H_locks_correct_locked : locks_correct_locked sigma p H_locks_correct : locks_correct sigma c : Client_index The term ""c"" has type ""Client_index"" while it is expected to have type  ""pBody p = Locked""."
locks_correct_invariant,systems/LockServ.v,False,feedback,The reference initial_locks_correct was not found in the current environment.
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,The reference always_map_tot_map_odnet_event was not found in the current environment.
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,No primitive equality found.
in_map_pair_adjacent_to,core/TotalMapSimulations.v,True,,
NOABT_app,systems/PrimaryBackup.v,False,feedback,The reference o was not found in the current environment.
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params e : name * (input + list output) tr1 : list (name * (input + list output)) IH : forall tr2 : list (name * (input + list output)),      revert_trace (tr1 ++ tr2) = revert_trace tr1 ++ revert_trace tr2 tr2 : list (name * (input + list output)) Unable to unify  ""(let (_, t) := e in    match t with    | inl _ => []    | inr l =>        filterMap          (fun x : PB_output =>           match x with           | RequestResponse i os => Some (i, os)           | ReadResponse _ => None           end) l    end ++ revert_trace tr1) ++ revert_trace tr2"" with  ""let (_, t) := e in   match t with   | inl _ => []   | inr l =>       filterMap         (fun x : PB_output =>          match x with          | RequestResponse i os => Some (i, os)          | ReadResponse _ => None          end) l   end ++ revert_trace tr1 ++ revert_trace tr2""."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,False,feedback,No such goal.
map_eq_name_eq_eq,core/TotalMapSimulations.v,True,,
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,congruence failed.
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,Nothing to inject.
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,(in proof NOABT_singleton_inr_read_response): Attempt to save an incomplete proof
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,(in proof InputHandler_lbcases): Attempt to save an incomplete proof
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params n : nat l : list (name * msg) n' : nat l' : list (name * seq_num_msg) h : name * msg t : list (name * msg) E : l = h :: t H : (let (n', pkts) :=        (fix         processPackets (seq_num : nat) (packets : list (name * msg)) {struct                        packets} : nat * list (name * seq_num_msg) :=           match packets with           | [] => (seq_num, [])           | p :: ps =>               let (n', pkts) := processPackets seq_num ps in               (S n', (fst p, {| tmNum := n'; tmMsg := snd p |}) :: pkts)           end) n t in      (S n', (fst h, {| tmNum := n'; tmMsg := snd h |}) :: pkts)) =      (n', l') p : name * seq_num_msg H_in : In p l' The term ""snd h"" has type ""msg"" while it is expected to have type  ""seq_num_msg""."
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet H_pBody : pBody p = Locked H_locks_correct_locked : locks_correct_locked sigma p H_locks_correct : locks_correct sigma c : Client_index The term ""c"" has type ""Client_index"" while it is expected to have type  ""pBody p = Locked""."
processInputs_cons_defn,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params st : data x : input l : list input os : output d' : data Heqp : handler x st = (os, d') acc : data * list (list output) x0 : input d : data os0 : list (list output) d'0 : output os' : data The term ""os'"" has type ""data"" while it is expected to have type  ""list (list (list output))""."
locks_correct_true_at_head_of_queue,systems/LockServ.v,False,feedback,No primitive equality found.
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map n : name m : msg l : list (name * msg) dst : name E : pt_map_name_msg (n, m) = None H : filterMap pt_map_name_msg l = [] IHl : filterMap pt_map_name_msg l = [] ->       filterMap pt_map_packet         (map            (fun m0 : name * msg =>             {| pSrc := dst; pDst := fst m0; pBody := snd m0 |}) l) = [] Unable to unify  ""filterMap pt_map_packet     (map        (fun m0 : name * msg =>         {| pSrc := dst; pDst := fst m0; pBody := snd m0 |}) l) = []"" with  ""match     match pt_map_msg m with     | Some m' =>         Some           {| pSrc := tot_map_name dst; pDst := tot_map_name n; pBody := m' |}     | None => None     end   with   | Some y =>       y       :: filterMap pt_map_packet            (map               (fun m0 : name * msg =>                {| pSrc := dst; pDst := fst m0; pBody := snd m0 |}) l)   | None =>       filterMap pt_map_packet         (map            (fun m0 : name * msg =>             {| pSrc := dst; pDst := fst m0; pBody := snd m0 |}) l)   end = []""."
all_Names_Nodes,systems/Counter.v,False,add_err,Syntax error: illegal begin of vernac.
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,timeout,Proof timed out
processInputs_app,systems/PrimaryBackup.v,False,add_err,Syntax error: illegal begin of vernac.
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,No product even after head-reduction.
ack_in_flight_to_primary_app,systems/Counter.v,False,add_err,Syntax error: illegal begin of vernac.
outputs_m_app,systems/PrimaryBackup.v,False,feedback,The reference p was not found in the current environment.
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name Unable to unify ""[]"" with  ""match match h with         | Primary | _ => None         end with   | Some y => [y]   | None => []   end""."
trace_relations_work,core/TraceRelations.v,False,feedback,Tactic failure: tauto failed.
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,add_err,Syntax error: 'first' or 'last' or [tactic:binder_tactic] or [tactic:tactic_expr] or [tactic_then_locality] expected after ';' (in [tactic:tactic_expr]).
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,The reference by_cases was not found in the current environment.
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1609 ++ []"" in the current goal."
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgTotalMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsTotalMapCongruency base_map name_map                        msg_map label_map tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' fail_fst : FailureParams unlabeled_multi_params fail_snd : FailureParams unlabeled_multi_params fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams unlabeled_multi_params overlay_snd : NameOverlayParams unlabeled_multi_params overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map fail_msg_fst : FailMsgParams unlabeled_multi_params fail_msg_snd : FailMsgParams unlabeled_multi_params fail_msg_map_congr : FailMsgParamsTotalMapCongruency fail_msg_fst                        fail_msg_snd msg_map c : forall       s : infseq             (event (list lb_name * ordered_network) label                (lb_name * (input + output))),     event_step_star step_ordered_failure step_ordered_failure_init (hd s) ->     lb_step_execution lb_step_ordered_failure s ->     always       (now (event_step_star step_ordered_failure step_ordered_failure_init))       (map tot_map_onet_event s) e : event (list lb_name * ordered_network) label (lb_name * (input + output)) s : infseq       (event (list lb_name * ordered_network) label          (lb_name * (input + output))) h : event_step_star step_ordered_failure step_ordered_failure_init e h0 : lb_step_execution lb_step_ordered_failure (Cons e s) Unable to unify  ""event_step_star step_ordered_failure step_ordered_failure_init e"" with  ""event_step_star step_ordered_failure step_ordered_failure_init     (tot_map_onet_event e)""."
reboot_invariant,systems/LogCorrect.v,False,feedback,No such hypothesis: H
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,The reference eventually_weaken was not found in the current environment.
InputHandler_cases,systems/LockServ.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
ZOOOPST_cons_elim,systems/PrimaryBackup.v,False,feedback,Not an inductive product.
nwnw_unlock_lock,systems/LockServ.v,False,feedback,Wrong bullet -: No more subgoals.
pt_msg_in_map,core/PartialMapSimulations.v,False,feedback,The reference pt_map_name was not found in the current environment.
InputUnlock_held,systems/LiveLockServ.v,False,feedback,The reference s was not found in the current environment.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,Cannot apply lemma H
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,No product even after head-reduction.
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,No such contradiction
last_holder'_server_extend,systems/LockServ.v,False,feedback,"In environment num_Clients : nat a : Name tr : list (Name * (Input + list Output)) IHtr : forall (h : option Client_index) (i : Input),        last_holder' h (tr ++ [(Server, inl i)]) = last_holder' h tr h : option Client_index i : Input The term ""h"" has type ""option Client_index"" while it is expected to have type  ""nat""."
tot_map_update_eq,core/TotalMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,Expects a disjunctive pattern with 2 branches.
cross_relation,systems/LockServ.v,False,feedback,The reference y was not found in the current environment.
weak_fairness_invar,core/LabeledNet.v,False,feedback,"In environment A : Type L : Type trace : Type step : lb_step_relation e : event silent : L s : infseq event H : weak_fairness step silent (Cons e s) n : L The term ""n"" has type ""L"" while it is expected to have type ""nat""."
