name,file,result,error_type,error
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,Expects a disjunctive pattern with 2 branches.
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""filterMap ?M1600 (?M1601 ++ ?M1602)"" in the current goal."
Nth_app,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""?M1613 ++ []"" in the current goal."
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,No product even after head-reduction.
nwnw_lock,systems/LiveLockServ.v,False,feedback,No primitive equality found.
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p : packet sigma : name -> Data u : Label st' : Data out : list Output ms : list (Name * Msg) HNetHandler : NetHandler (pDst p) (pSrc p) (pBody p) (sigma (pDst p)) =               (u, out, st', ms) HLocksCorrect : forall n : Client_index,                 held (sigma (Client n)) = true ->                 exists t : list Client_index, queue (sigma Server) = n :: t HLocksCorrectUnlock : locks_correct_unlock sigma p HLocksCorrectLocked : locks_correct_locked sigma p The term ""pDst p"" has type ""name"" while it is expected to have type  ""Client_index""."
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi : MultiParams base_fst overlay : NameOverlayParams multi fail_msg : FailMsgParams multi single : SingleParams base_snd tot_map : MultiSingleParamsTotalMap multi base_snd me : name map_congr : MultiSingleParamsTotalMapCongruency single tot_map me new_msg : NewMsgParams multi H_net_eq : step_ordered_dynamic_failure_tot_s_net_handlers_eq net : ordered_dynamic_network failed : list name d : data H_eq : odnwState net me = Some d Unable to unify ""step_s ?M1617 ?M1618 ?M1620"" with  ""refl_trans_1n_trace step_s init_handler (tot_s_map_data d) []""."
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,"In environment B : BaseParams M : MultiParams B d : Decomposition B M Unable to unify  ""(let      (state_invariant, network_invariant, network_network_invariant, _, _, _,       _, _, _, _, _, _, _, _, _) := ?Decomposition in    state_invariant) init_handlers"" with  ""state_invariant (nwState step_async_init) /\   (forall p : packet,    In p (nwPackets step_async_init) ->    network_invariant (nwState step_async_init) p) /\   distinct_pairs_and network_network_invariant (nwPackets step_async_init)""."
map_id_tr,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params n : name l : list output out' : list (name * (input + list output)) IH : map        (fun e : name * (input + list output) =>         let (n, s) := e in         match s with         | inl io => (n, inl io)         | inr lo => (n, inr (map id lo))         end) out' = out' Unable to unify ""(n, inr l) :: out'"" with ""(n, inr (map id l)) :: out'""."
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,net'' is used twice.
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"Unable to find an instance for the variables net', tr, out, d, l."
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,add_err,Syntax error: '|' or ']' expected (in [or_and_intropattern]).
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference failed was not found in the current environment.
inputs_with_key_plus_key,systems/VarD.v,False,add_err,Syntax error: '*' or [oriented_rewriter] expected after 'rewrite' (in [tactic:simple_tactic]).
remove_neq_o,lib/FMapVeryWeak.v,False,feedback,The reference M.remove_neq_o was not found in the current environment.
ack_in_flight_to_primary_backup,systems/Counter.v,False,feedback,The reference filterMap_length was not found in the current environment.
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,The reference H was not found in the current environment.
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p : packet sigma : Name -> Data u : Label st' : Data out : list Output ms : list (Name * Msg) q, p' : packet Hbody_p : pBody p = Lock H : NetHandler (pDst p) (pSrc p) Lock (sigma (pDst p)) = (u, out, st', ms) Hlocks : locks_correct sigma Hinv_p1 : locks_correct_unlock sigma p Hinv_p2 : locks_correct_locked sigma p Hinv_q1 : locks_correct_unlock sigma q Hinv_q2 : locks_correct_locked sigma q Hbody_q : pBody q = Lock Hnet1 : Lock = Unlock -> Lock = Unlock -> False Hnet2 : Lock = Locked -> Lock = Unlock -> False Hnet3 : Lock = Unlock -> Lock = Locked -> False Hnet4 : Lock = Locked -> Lock = Locked -> False HIn : In (pDst p', pBody p') ms The term ""Lock"" has type ""Msg"" while it is expected to have type  ""pBody q = Lock""."
not_in_map_not_in_failed,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map failed : list name n : name Hn : ~ In n (map tot_map_name failed) Hf : In (tot_map_name_inv n) failed Unable to unify ""In (tot_map_name_inv n) failed"" with  ""False""."
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,No product even after head-reduction.
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The reference a' was not found in the current environment.
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall l : label,   l <> label_silent ->   inf_often (now (enabled lb_step_ordered_dynamic_failure l)) s ->   inf_often (now (occurred l)) s"" on hypothesis of type  ""inf_enabled lb_step_ordered_dynamic_failure l (map pt_map_odnet_event s)""."
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params st, st' : data i : input os : output H : step_1_star st st' [(i, os)] x' : data cs, cs' : list (input * output) Hstep : step_1 st x' cs Htrans : refl_trans_1n_trace step_1 x' st' cs' H2 : cs ++ cs' = [(i, os)] Unable to unify  ""refl_trans_1n_trace ?M1644 ?M1645 ?M1647 (?M1648 ++ [(i, os)])"" with ""step_1 st st' (cs ++ cs')""."
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,The LHS of collate_tot_map_update2_eq     (fun src dst : name =>      List.map tot_map_msg        (collate name_eq_dec _ (update2 name_eq_dec _ _ _ _) _           (tot_map_name_inv src) (tot_map_name_inv dst))) does not match any subterm of the goal
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The LHS of map_app     (map _ (_ ++ _)) does not match any subterm of the goal
reachable_intro,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat a : network tr : list (name * (input + list output)) H : step_async_star step_async_init a tr Unable to unify ""refl_trans_1n_trace ?M1610 ?M1611 ?M1613 (?M1614 ++ ?M1615)"" with ""refl_trans_1n_trace step_async step_async_init a tr""."
refl_trans_n1_1n_trace,core/Net.v,False,feedback,Not the right number of missing arguments (expected 1).
adjacent_to_irreflexive,core/NameOverlay.v,False,feedback,"Unable to apply lemma of type ""Irreflexive Net.adjacent_to"" on hypothesis of type ""adjacent_to x x""."
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,False,feedback,"Cannot find the elimination combinator lb_step_execution_ind, the elimination of the inductive definition lb_step_execution on sort Prop is probably not allowed."
In_n_Nodes,systems/LockServ.v,False,feedback,"In environment num_Clients : nat n : Name Unable to unify ""n"" with ""Server""."
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,Not a discriminable equality.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,Cannot find a relation to rewrite.
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,Not an inductive product.
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable t.
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,No such hypothesis: Hstep1
locks_correct_invariant,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,The reference Hvalid was not found in the current environment.
network_eq,systems/SeqNumCorrect.v,True,,
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,Not an inductive product.
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""(?M1599 ++ ?M1600) ++ ?M1601"" in H."
ZOOOPST_cons_intro,systems/PrimaryBackup.v,False,feedback,"Unable to apply lemma of type  ""forall x : A * (B + list C), In x y -> zero_or_one_outputs_per_step x"" on hypothesis of type ""In z (x :: y)""."
Nth_tl,systems/LiveLockServ.v,False,feedback,The reference H0 was not found in the current environment.
NOABT_singleton_inl,systems/PrimaryBackup.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,The reference Hvalid was not found in the current environment.
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,"Unable to apply lemma of type  ""eventually     (always        (fun           s : infseq                 (event (list name * ordered_dynamic_network) label                    (name * (input + output))) =>         match s with         | Cons x _ =>             lb_step_ex lb_step_ordered_dynamic_failure                (tot_map_label l) (evt_a x)         end)) (map pt_map_odnet_event s)"" on hypothesis of type  ""lb_step_execution lb_step_ordered_dynamic_failure s""."
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params A : Type B : Type C : Type h : A x : C Unable to unify ""Prop"" with ""zero_or_one_outputs_per_step (h, inr [x])""."
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat h : option Client_index c : name n : Client_index H : h = Some n Unable to unify ""Some n"" with ""last_holder' (Some n) ([] ++ [(c, inr [])])""."
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsPartialMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map m : msg m' : msg h : name failed, ns : list name ns' : list name H_nd : NoDup ns H_perm : Permutation (map tot_map_name ns) ns' H_pt : pt_map_msg m = Some m' The term ""m"" has type ""msg"" while it is expected to have type  ""forall nm : name * msg, In nm ?nms -> snd nm = ?m""."
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,Expects a disjunctive pattern with 3 branches.
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,The reference in_remove_all was not found in the current environment.
disk_correct_invariant,systems/LogCorrect.v,False,feedback,Expects a disjunctive pattern with 2 branches.
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,No assumption in ((fun dst : name =>                    filterMap pt_map_msg                      (collate name_eq_dec to                         (update2 name_eq_dec f from to ms) l                         (tot_map_name_inv src) (tot_map_name_inv dst))) =                   collate name_eq_dec (tot_map_name to)                     (update2 name_eq_dec                        (fun src dst : name =>                         filterMap pt_map_msg                           (f (tot_map_name_inv src) (tot_map_name_inv dst)))                        (tot_map_name from) (tot_map_name to)                        (filterMap pt_map_msg ms))                     (filterMap pt_map_name_msg l) src)
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The reference tr was not found in the current environment.
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,Not an inductive product.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,The LHS of map_id     (map (fun x : _ => x) _) does not match any subterm of the goal
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,Not an inductive product.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map x : network Unable to unify ""refl_trans_1n_trace ?M1622 ?M1623 ?M1625 (?M1626 ++ ?M1627)"" with ""refl_trans_1n_trace step_async step_async_init (pt_ext_map_net x) []""."
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,feedback,The reference map2fst_nil was not found in the current environment.
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet Hbody : pBody p = Locked Hlocked : locks_correct_locked sigma p Hcorrect : forall n : Client_index,            held (sigma (Client n)) = true ->            exists t : list Client_index, queue (sigma Server) = n :: t c : Client_index The term ""Client c"" has type ""Name"" while it is expected to have type  ""Client_index""."
locks_correct_invariant,systems/LockServ.v,False,feedback,"In environment num_Clients : nat x : network Unable to unify ""locks_correct init_handlers"" with  ""locks_correct (nwState x)""."
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,Unable to find an instance for the variable lb_step.
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""match h with                            | Some m =>                                if fin_eq_dec num_Clients c m then None else h                            | None => h                            end"" in the current goal."
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,Cannot find any non-recursive equality over x.
NOABT_app,systems/PrimaryBackup.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (x : name * (A + list PB_output))     (y : list (name * (A + list PB_output))),   no_output_at_backup_trace (x :: y) -> no_output_at_backup x"" on hypothesis of type ""no_output_at_backup_trace xs""."
revert_trace_app,systems/PrimaryBackup.v,False,feedback,The reference IH was not found in the current environment.
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,False,feedback,The reference c was not found in the current environment.
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,The reference map_eq was not found in the current environment.
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""match i with                            | Unlock =>                                match h with                                | Some m =>                                    if fin_eq_dec num_Clients c m                                    then None                                    else h                                | None => h                                end                            | _ => h                            end"" in the current goal."
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in Ht."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""(?M1599 ++ ?M1600) ++ ?M1601"" in H."
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,Not an inductive goal with 1 constructor.
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,No such contradiction
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
processInputs_cons_defn,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""processInputs st (x :: l')"" in the current goal."
locks_correct_true_at_head_of_queue,systems/LockServ.v,False,feedback,Unable to find an instance for the variable t.
